"GEOID","B01003_001E","B01003_001M","B00001_001E","type","landArea","popDens","popSamp"
"421010325003",1888,798,84,"bg",0.1105292331,17081.4539018094,4.44915254237288
"421010325004",1463,497,56,"bg",0.1006458453,14536.1191576181,3.82775119617225
"421010326001",361,297,20,"bg",0.0461404944,7823.93003573884,5.54016620498615
"421010326002",1085,386,44,"bg",0.0331111638,32768.404232291,4.05529953917051
"421010326003",1230,293,67,"bg",0.0492408774,24979.2462065268,5.44715447154472
"421010326004",1665,655,65,"bg",0.048536631,34303.9878478587,3.9039039039039
"421010326005",517,349,21,"bg",0.0284111685,18197.069226491,4.06189555125725
"421010326006",1080,459,50,"bg",0.0360285354,29976.239333892,4.62962962962963
"421010326007",594,308,33,"bg",0.0712454886,8337.37000997983,5.55555555555556
"421010329001",310,120,33,"bg",0.0938539602,3303.00393653501,10.6451612903226
"421010329002",592,280,45,"bg",0.1171805778,5052.03175401991,7.60135135135135
"421010329003",913,322,75,"bg",0.0324536355,28132.4414332564,8.21467688937568
"421010329004",641,319,44,"bg",0.0564018741,11364.8705868091,6.86427457098284
"421010329005",732,217,71,"bg",0.0564505227,12967.1075658614,9.69945355191257
"421010330001",632,250,41,"bg",0.0235891656,26791.9607974603,6.4873417721519
"421010330002",539,383,19,"bg",0.0222771978,24195.143610028,3.52504638218924
"421010330003",1306,554,53,"bg",0.0311200461,41966.5188092379,4.05819295558959
"421010330004",2196,769,89,"bg",0.0980334927,22400.5076175359,4.0528233151184
"421010330005",1340,392,76,"bg",0.0467968644,28634.3971370868,5.67164179104478
"421010330006",573,258,26,"bg",0.0311385789,18401.6104858273,4.53752181500873
"421010330007",645,160,37,"bg",0.0299895453,21507.4951469838,5.73643410852713
"421010331011",1477,384,115,"bg",0.052227747,28279.9868813028,7.78605280974949
"421010331012",1421,379,91,"bg",0.0492555492,28849.5412817364,6.40394088669951
"421010331013",711,171,58,"bg",0.0422899191,16812.5173831321,8.15752461322082
"421010331014",1159,244,95,"bg",0.0442397241,26198.1742331888,8.19672131147541
"421010331021",1071,299,98,"bg",0.1078774983,9927.92766682095,9.15032679738562
"421010331022",681,170,62,"bg",0.0451613448,15079.2675243807,9.10425844346549
"421010331023",754,192,66,"bg",0.0418717728,18007.3579306391,8.75331564986737
"421010331024",1122,222,96,"bg",0.082799145,13550.864565087,8.55614973262032
"421010332001",1674,252,226,"bg",0.0997400547,16783.6282528127,13.5005973715651
"421010332002",1017,202,141,"bg",0.22011561,4620.29930544226,13.8643067846608
"421010333001",1629,283,189,"bg",0.1499658732,10862.4713425801,11.6022099447514
"421010333002",1473,476,107,"bg",0.1254411873,11742.554672073,7.26408689748812
"421010333003",1132,296,83,"bg",0.1151632053,9829.52842490917,7.3321554770318
"421010334001",778,270,64,"bg",0.0818856324,9501.05625611557,8.22622107969152
"421010334002",1461,335,122,"bg",0.1148276844,12723.4125431863,8.35044490075291
"421010334003",1571,529,118,"bg",0.0796381443,19726.7278614879,7.511139401655
"421010334004",1755,399,124,"bg",0.1942658289,9034.01287780468,7.06552706552706
"421010335001",1220,312,95,"bg",0.0692076528,17628.1083181021,7.78688524590164
"421010335002",1962,465,138,"bg",0.193849227,10121.2681131816,7.03363914373089
"421010335003",908,260,61,"bg",0.1010388951,8986.63825550879,6.71806167400881
"421010336001",1130,357,51,"bg",0.0830211525,13610.9890789579,4.51327433628319
"421010336002",1019,418,59,"bg",0.09312732,10942.0092836345,5.78999018645731
"421010336003",2810,566,114,"bg",0.1163149416,24158.5471423217,4.05693950177936
"421010336004",1284,472,65,"bg",0.0833721174,15400.8323171123,5.06230529595016
"421010336005",1266,347,57,"bg",0.0695219382,18210.0791890753,4.50236966824645
"421010337011",1679,493,80,"bg",0.1132925508,14820.0388122959,4.76474091721263
"421010337012",1388,477,50,"bg",0.0892686366,15548.5739769885,3.60230547550432
"421010337013",2485,525,105,"bg",0.1731623751,14350.692513688,4.22535211267606
"421010337021",1247,364,66,"bg",0.0896578254,13908.4345893582,5.29270248596632
"421010337022",1664,501,109,"bg",0.2258843301,7366.60218645242,6.55048076923077
"421010337023",1380,470,60,"bg",0.0482721525,28587.9110114263,4.34782608695652
"421010337024",939,315,48,"bg",0.0446014998,21053.1036895759,5.11182108626198
"421010338001",3174,605,120,"bg",0.168235353,18866.4269631841,3.78071833648393
"421010338002",595,264,35,"bg",0.0834651675,7128.72229004992,5.88235294117647
"421010338003",401,196,19,"bg",0.0478937745,8372.69570390615,4.73815461346633
"421010338004",983,286,53,"bg",0.0717377661,13702.6848400845,5.39165818921668
"421010338005",1121,455,44,"bg",0.1692905643,6621.7512159359,3.92506690454951
"421010339001",1285,340,90,"bg",0.075880233,16934.5816320833,7.00389105058366
"421010339002",1409,334,124,"bg",0.1156821237,12179.9285398147,8.80056777856636
"421010339003",719,163,80,"bg",0.2488615272,2889.15690621061,11.1265646731572
"421010340001",1100,199,102,"bg",0.1248794118,8808.49760696903,9.27272727272727
"421010340002",1289,254,110,"bg",0.0929288646,13870.8248029106,8.53374709076804
"421010340003",568,184,58,"bg",0.077131197,7364.07604305687,10.2112676056338
"421010341001",728,283,35,"bg",0.0719617041,10116.4919467214,4.80769230769231
"421010341002",938,445,46,"bg",0.0754088049,12438.865743117,4.90405117270789
"421010341003",1006,343,46,"bg",0.0978315624,10282.9800048251,4.57256461232604
"421010341004",1323,407,55,"bg",0.1111662981,11901.0889326358,4.15721844293273
"421010341005",1110,287,69,"bg",0.0936261612,11855.6607018082,6.21621621621622
"421010341006",786,267,40,"bg",0.064779858,12133.4010951367,5.08905852417303
"421010342001",1377,265,112,"bg",0.075799152,18166.4301468702,8.13362381989833
"421010342002",2086,279,207,"bg",0.3105969867,6716.09864011601,9.92329817833174
"421010344001",1725,342,92,"bg",0.2173233348,7937.48173240345,5.33333333333333
"421010344002",1139,285,94,"bg",0.237555747,4794.66404995035,8.25285338015803
"421010344003",2688,389,145,"bg",0.4207517028,6388.56594545433,5.39434523809524
"421010344004",2415,490,128,"bg",0.4367891385,5528.98363794822,5.30020703933747
"421010345011",1904,334,140,"bg",0.0627207867,30356.7620908046,7.35294117647059
"421010345012",1578,279,132,"bg",0.1100469942,14339.3284975338,8.36501901140684
"421010345021",796,266,45,"bg",0.0537821856,14800.4397946966,5.65326633165829
"421010345022",2517,472,100,"bg",0.1779330267,14145.7718484367,3.97298371076679
"421010345023",1676,487,75,"bg",0.1579608459,10610.2242644422,4.47494033412888
"421010346001",2664,265,204,"bg",0.7164958086,3718.09572090217,7.65765765765766
"421010347011",2367,478,116,"bg",0.1354044978,17480.9554959998,4.900718208703
"421010347012",2620,492,125,"bg",0.1829658402,14319.6128694628,4.77099236641221
"421010347013",1395,331,71,"bg",0.1249828866,11161.528093559,5.08960573476702
"421010347021",2167,348,166,"bg",0.1587176019,13653.1800761791,7.6603599446239
"421010347022",792,174,69,"bg",0.0789755967,10028.414258249,8.71212121212121
"421010347023",1004,214,95,"bg",0.154663938,6491.49383484597,9.46215139442231
"421010348011",1198,240,115,"bg",0.1193535486,10037.4057918878,9.59933222036728
"421010348012",1406,243,135,"bg",0.1499442516,9376.81828410953,9.60170697012802
"421010348013",1861,380,152,"bg",0.265822128,7000.92206018304,8.16765180010747
"421010348021",3029,554,88,"bg",0.120169764,25206.0077275345,2.90524925718059
"421010348022",1160,319,58,"bg",0.1915847505,6054.76164972744,5
"421010348023",1338,432,71,"bg",0.1639913418,8158.96732909103,5.30642750373692
"421010348031",1079,186,113,"bg",0.2773263636,3890.72277872683,10.4726598702502
"421010348032",2225,409,212,"bg",0.1488778434,14945.1385725809,9.52808988764045
"421010348033",963,290,78,"bg",0.0647323677,14876.6379821451,8.09968847352025
"421010349001",850,317,45,"bg",0.3995436159,2127.42730999547,5.29411764705882
"421010349002",2066,531,106,"bg",0.1487635578,13887.8098275759,5.13068731848984
"421010349003",1038,509,32,"bg",0.0899134236,11544.4386215097,3.08285163776493
"421010349004",1483,640,79,"bg",0.1123674552,13197.7715198804,5.32703978422117
"421010351001",1881,376,106,"bg",0.1859507793,10115.5800856598,5.63530037214248
"421010351002",2104,296,143,"bg",0.1991615769,10564.2867100637,6.79657794676806
"421010352001",2147,278,231,"bg",0.3987660105,5384.10983751585,10.7591988821612
"421010352002",735,222,66,"bg",0.1522021644,4829.10346838668,8.97959183673469
"421010352003",1104,210,123,"bg",0.1587832389,6952.87492337455,11.1413043478261
"421010353011",2662,393,229,"bg",0.202652307,13135.7991399525,8.60255447032307
"421010353012",2031,291,167,"bg",0.2612908584,7772.9470232396,8.22255046774988
"421010353013",613,169,60,"bg",0.0670304349,9145.09954939886,9.78792822185971
"421010353021",1932,299,174,"bg",0.1359454239,14211.5853890099,9.00621118012422
"421010353022",2464,359,225,"bg",0.442679094,5566.1087984426,9.13149350649351
"421010355001",2658,508,124,"bg",0.2728213488,9742.63931943437,4.66516177577126
"421010355002",1933,404,105,"bg",0.2073855069,9320.80562858272,5.43197102948784
"421010355003",2375,486,121,"bg",0.4039822215,5878.97158241653,5.09473684210526
"421010356011",1860,355,112,"bg",0.3270058506,5687.9716267682,6.02150537634409
"421010356012",1714,373,88,"bg",0.2037546225,8412.07909283138,5.13418903150525
"421010356013",750,347,42,"bg",0.1428577722,5249.97687175189,5.6
"421010356014",994,229,48,"bg",0.1100493108,9032.31463036114,4.82897384305835
"421010356021",1387,252,113,"bg",0.2065318398,6715.67154654282,8.14708002883922
"421010356022",1881,326,170,"bg",0.332022834,5665.27300950633,9.03774587985114
"421010357011",2227,349,195,"bg",0.1403990874,15861.9264643454,8.75617422541536
"421010357012",2335,404,199,"bg",0.0907315695,25735.2541443692,8.52248394004283
"421010357021",1740,290,133,"bg",0.4778697924,3641.15921883494,7.64367816091954
"421010357022",2499,325,185,"bg",0.1241180226,20134.0623033741,7.40296118447379
"421010358001",4111,786,170,"bg",0.3403154898,12079.9673338877,4.13524689856483
"421010358002",992,312,57,"bg",0.18992259,5223.18066534371,5.74596774193548
"421010358003",1646,534,96,"bg",0.1483874964,11092.5788218905,5.83232077764277
"421010359001",2272,292,124,"bg",0.3002927499,7565.95022942311,5.45774647887324
"421010359002",2798,330,137,"bg",0.5663905533,4940.05414408454,4.8963545389564
"421010360001",3128,353,306,"bg",0.7888343463,3965.34458048356,9.78260869565217
"421010361001",729,320,46,"bg",0.1725851556,4224.00175418099,6.31001371742112
"421010361002",698,331,57,"bg",0.1612504179,4328.6709522382,8.16618911174785
"421010361003",2329,410,170,"bg",0.1409709015,16521.1400027828,7.2992700729927
"421010362011",1817,393,138,"bg",0.0971616789,18700.7884236961,7.59493670886076
"421010362012",716,206,71,"bg",0.1539106569,4652.0495358889,9.91620111731844
"421010362013",1059,261,99,"bg",0.0938435355,11284.7410784092,9.34844192634561
"421010362014",1186,304,100,"bg",0.0535115295,22163.4479724598,8.43170320404722
"421010362021",1447,382,73,"bg",0.0963948843,15011.1700481599,5.0449205252246
"421010362022",1599,355,91,"bg",0.1190828925,13427.6214360514,5.69105691056911
"421010362023",1146,302,74,"bg",0.1265369391,9056.6439187717,6.45724258289703
"421010362024",1774,499,76,"bg",0.089177517,19892.9064149656,4.28410372040586
"421010362031",1467,257,128,"bg",0.1658230002,8846.78240190229,8.7252897068848
"421010362032",1286,308,94,"bg",0.1014056901,12681.7341189812,7.3094867807154
"421010362033",2719,334,248,"bg",0.3023051031,8994.22461651459,9.12100036778227
"421010363011",1499,263,133,"bg",0.7487471277,2002.01101886644,8.87258172114743
"421010363012",1955,273,158,"bg",0.1480608558,13204.0301228625,8.08184143222506
"421010363021",1660,384,104,"bg",0.0771898842,21505.408606378,6.26506024096386
"421010363022",1790,331,157,"bg",0.1169049024,15311.5905599524,8.77094972067039
"421010363031",2046,343,116,"bg",0.6853560714,2985.30951337539,5.66959921798631
"421010363032",1158,308,67,"bg",0.0748254078,15476.0265803723,5.78583765112263
"421010363033",1847,397,99,"bg",0.0863836974,21381.3492081435,5.36004331348132
"421010363034",1008,336,58,"bg",0.139926501,7203.7819340598,5.75396825396825
"421010364001",815,235,147,"bg",1.7382191112,468.870693429067,18.0368098159509
"421010365011",2154,364,144,"bg",0.3436525521,6267.95868919723,6.68523676880223
"421010365012",2139,504,106,"bg",0.2629479996,8134.68823970471,4.95558672276765
"421010365013",844,246,43,"bg",0.0946381293,8918.18135293594,5.09478672985782
"421010365021",2566,335,212,"bg",0.2787186402,9206.41690185743,8.26188620420888
"421010365022",1568,370,130,"bg",0.3904490304,4015.88908645424,8.29081632653061
"421010366001",1945,279,185,"bg",0.387845172,5014.88774494787,9.51156812339332
"421010367001",1534,182,158,"bg",0.2289318174,6700.68502238693,10.2998696219035
"421010367002",1469,247,138,"bg",0.0807115023,18200.6276446176,9.39414567733152
"421010369001",145,25,31,"bg",0.1766299392,820.925380242672,21.3793103448276
"421010369002",1824,202,270,"bg",0.3904613856,4671.39662785646,14.8026315789474
"421010369003",3386,910,387,"bg",0.1493149086,22676.9050173735,11.4294152392203
"421010372001",956,248,79,"bg",0.0900323424,10618.4063917013,8.26359832635983
"421010372002",1658,355,142,"bg",0.0765910431,21647.4398688533,8.56453558504222
"421010372003",597,142,49,"bg",0.0226046106,26410.5412194095,8.20770519262982
"421010372004",1397,396,83,"bg",0.2073677463,6736.82395129546,5.94130279169649
"421010373001",1810,328,100,"bg",0.1152041319,15711.2420374915,5.52486187845304
"421010373002",2805,492,131,"bg",0.3001765338,9344.50126560826,4.67023172905526
"421010373003",1220,303,53,"bg",0.5836689144,2090.22610233429,4.34426229508197
"421010375001",2503,393,238,"bg",0.184447692,13570.242993336,9.50858969236916
"421010375002",1675,344,131,"bg",0.2145024882,7808.76722715797,7.82089552238806
"421010376001",1160,382,98,"bg",0.1330720677,8717.08105276552,8.44827586206897
"421010376002",1898,371,205,"bg",0.1438427133,13194.9680067666,10.8008429926238
"421010377001",2908,1197,265,"bg",0.1409176197,20636.1703113553,9.11279229711142
"421010377002",2215,511,139,"bg",0.1242643545,17824.9024743455,6.27539503386005
"421010377003",353,249,30,"bg",0.0193285521,18263.1372579636,8.4985835694051
"421010378001",1040,323,75,"bg",0.1763615997,5896.97531531293,7.21153846153846
"421010378002",636,259,44,"bg",1.2571207506,505.917987350419,6.91823899371069
"421010378003",948,381,54,"bg",0.0297331749,31883.5779626077,5.69620253164557
"421010379001",444,225,28,"bg",0.0253181214,17536.846157946,6.30630630630631
"421010379002",1295,422,60,"bg",0.0438150141,29556.0785863127,4.63320463320463
"421010379003",643,283,37,"bg",0.3017691963,2130.76751333085,5.7542768273717
"421010379004",1230,397,59,"bg",0.0283285431,43419.1054463369,4.79674796747967
"421010379005",662,352,36,"bg",0.0432308448,15313.140491763,5.4380664652568
"421010379006",1163,320,60,"bg",0.0882443133,13179.3195108925,5.15907136715391
"421010380001",1303,261,154,"bg",0.2431020735,5359.88846676785,11.8188795088258
"421010380002",1138,223,142,"bg",0.0944925696,12043.2749878357,12.4780316344464
"421010381001",614,130,92,"bg",0.4922527896,1247.32660326604,14.9837133550489
"421010381002",182,63,27,"bg",0.7904111787,230.259901307745,14.8351648351648
"421010382001",741,263,66,"bg",0.2164723704,3423.06964454989,8.90688259109312
"421010382002",961,179,110,"bg",0.0967771233,9930.03271053005,11.4464099895942
"421010382003",878,256,80,"bg",0.3928030821,2235.21667728788,9.11161731207289
"421010383001",1833,394,159,"bg",1.0313785053,1777.23308230748,8.67430441898527
"421010383002",893,307,52,"bg",0.0613972359,14544.6287102316,5.82306830907055
"421010383003",1018,304,69,"bg",0.0904358169,11256.6020288804,6.77799607072692
"421010384001",1383,165,211,"bg",0.7322564106,1888.6826799738,15.2566883586406
"421010384002",1066,153,159,"bg",0.2502993636,4258.90016126274,14.9155722326454
"421010385001",617,100,102,"bg",0.1441384659,4280.60612514123,16.5316045380875
"421010385002",1249,142,199,"bg",0.3719872728,3357.64175639291,15.9327461969576
"421010386001",1410,84,244,"bg",1.275824979,1105.16726291499,17.3049645390071
"421010387001",605,115,107,"bg",0.1069354143,5657.6205736924,17.6859504132231
"421010387002",1967,318,313,"bg",0.6851251836,2871.00817060084,15.912557193696
"421010388001",691,223,60,"bg",0.3027356046,2282.51976146977,8.68306801736614
"421010388002",963,182,96,"bg",0.079517295,12110.5729263049,9.96884735202492
"421010388003",769,195,52,"bg",0.0600331446,12809.5905207671,6.76202860858258
"421010388004",1472,321,122,"bg",0.0919141938,16014.9367485395,8.28804347826087
"421010389001",1204,310,100,"bg",0.2904618717,4145.12236306023,8.30564784053156
"421010389002",988,251,75,"bg",0.0941860062,10489.881032879,7.59109311740891
"421010389003",989,251,83,"bg",0.1097724771,9009.54434233133,8.39231547017189
"421010390001",1355,481,64,"bg",0.543794823,2491.74862041671,4.72324723247232
"421010390002",1553,627,57,"bg",0.027459432,56556.1589183636,3.67031551835158
"421010390003",1060,435,37,"bg",0.0190281663,55706.8917355426,3.49056603773585
"421010390004",653,443,31,"bg",0.0366632838,17810.7341274215,4.74732006125574
"421010390005",1274,565,59,"bg",0.0310246794,41064.0826799325,4.63108320251177
"421010390006",945,500,40,"bg",0.0733508919,12883.2789284734,4.23280423280423
"421010390007",1573,569,50,"bg",0.0308169576,51043.3255747478,3.17863954227591
"421010390008",872,476,31,"bg",0.0226845333,38440.2882998699,3.55504587155963
"421019800001",1026,510,108,"bg",3.4456764771,297.764461294845,10.5263157894737
